X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8003677.7534,5682578.6239,1,Accident avec blessés,2019/08/01 04:00:00+00,2019,305
-8010889.9781,5682412.2604,1,Accident avec blessés,2020/08/07 04:00:00+00,2020,306
-8010889.9781,5682412.2604,1,Accident avec blessés,2020/06/28 04:00:00+00,2020,307
-8010889.9781,5682412.2604,1,Accident avec blessés,2019/08/08 04:00:00+00,2019,308
-8003437.6865,5682547.9435,1,Accident avec blessés,2021/08/10 04:00:00+00,2021,309
-8003437.6865,5682547.9435,1,Accident avec blessés,2020/08/19 04:00:00+00,2020,310
-8003437.6865,5682547.9435,1,Accident avec blessés,2020/06/23 04:00:00+00,2020,311
-8010906.2436,5682428.1092,1,Accident avec blessés,2022/06/20 04:00:00+00,2022,312
-8010906.2436,5682428.1092,1,Accident avec blessés,2021/10/04 04:00:00+00,2021,313
-8010906.2436,5682428.1092,1,Accident avec blessés,2021/04/27 04:00:00+00,2021,314
-8010906.2436,5682428.1092,1,Accident avec blessés,2020/02/24 05:00:00+00,2020,315
-8010933.2081,5682458.24,1,Accident avec blessés,2020/07/10 04:00:00+00,2020,316
-8009367.8722,5682440.4509,1,Accident avec blessés,2021/08/31 04:00:00+00,2021,317
-8004937.0172,5682523.1454,1,Accident avec blessés,2019/08/23 04:00:00+00,2019,318
-8003117.2446,5682596.30479999,1,Accident avec blessés,2022/04/26 04:00:00+00,2022,319
-8002887.2625,5682614.5599,1,Accident avec blessés,2021/10/10 04:00:00+00,2021,320
-8015370.1928,5682405.8588,1,Accident avec blessés,2021/12/06 05:00:00+00,2021,321
-8005123.3665,5682612.5787,1,Accident avec blessés,2022/05/03 04:00:00+00,2022,322
-8010818.8883,5682499.5719,1,Accident avec blessés,2022/06/30 04:00:00+00,2022,323
-8010818.8883,5682499.5719,1,Accident avec blessés,2021/03/13 05:00:00+00,2021,324
-8010974.9045,5682580.341,1,Accident avec blessés,2019/08/29 04:00:00+00,2019,325
-8006698.3902,5682651.8068,1,Accident avec blessés,2021/04/03 04:00:00+00,2021,326
-8006170.0256,5682632.6107,1,Accident avec blessés,2021/08/26 04:00:00+00,2021,327
-8002657.7383,5682699.6177,1,Accident avec blessés,2021/11/20 05:00:00+00,2021,328
-8023052.8465,5682374.9183,1,Accident avec blessés,2021/08/13 04:00:00+00,2021,329
-8006026.4893,5682629.4182,1,Accident avec blessés,2021/11/04 04:00:00+00,2021,330
-8006912.5183,5682656.5122,1,Accident avec blessés,2021/09/30 04:00:00+00,2021,331
-8006912.5183,5682656.5122,1,Accident avec blessés,2020/09/13 04:00:00+00,2020,332
-8006912.5183,5682656.5122,1,Accident avec blessés,2019/08/30 04:00:00+00,2019,333
-8006224.0029,5682633.7636,1,Accident avec blessés,2020/08/18 04:00:00+00,2020,334
-8007029.1533,5682660.1411,1,Accident avec blessés,2021/10/03 04:00:00+00,2021,335
-7999447.0556,5682769.1241,1,Accident avec blessés,2021/07/15 04:00:00+00,2021,336
-8003455.1282,5682734.4874,1,Accident avec blessés,2020/10/01 04:00:00+00,2020,337
-8010356.4133,5682573.1226,1,Accident avec blessés,2021/12/02 05:00:00+00,2021,338
-8008912.571,5682649.2211,1,Accident avec blessés,2021/08/26 04:00:00+00,2021,339
-8004889.6389,5682740.778,1,Accident avec blessés,2021/11/08 05:00:00+00,2021,340
-8004784.6427,5682833.9079,1,Accident avec blessés,2020/01/19 05:00:00+00,2020,341
-8007154.3004,5682823.3661,1,Accident avec blessés,2021/10/27 04:00:00+00,2021,342
-8010562.2592,5682797.3211,1,Accident avec blessés,2021/01/03 05:00:00+00,2021,343
-8010362.7435,5682699.733,1,Accident avec blessés,2021/06/30 04:00:00+00,2021,344
-8010362.7435,5682699.733,1,Accident avec blessés,2021/06/09 04:00:00+00,2021,345
-8001121.1157,5683040.6997,1,Accident avec blessés,2020/05/21 04:00:00+00,2020,346
-8005728.4133,5682904.2946,1,Accident avec blessés,2021/11/16 05:00:00+00,2021,347
-8010572.6797,5682818.57509999,1,Accident avec blessés,2021/07/02 04:00:00+00,2021,348
-8010572.6797,5682818.57509999,1,Accident avec blessés,2019/11/20 05:00:00+00,2019,349
-8010572.6797,5682818.57509999,1,Accident avec blessés,2019/07/08 04:00:00+00,2019,350
-8004941.652,5682959.7372,1,Accident avec blessés,2022/02/07 05:00:00+00,2022,351
-8003702.1261,5682959.8263,1,Accident avec blessés,2020/02/17 05:00:00+00,2020,352
-8005204.7405,5682956.3204,1,Accident avec blessés,2021/05/20 04:00:00+00,2021,353
-8005731.2596,5682954.3492,1,Accident avec blessés,2020/06/02 04:00:00+00,2020,354
-8000584.7078,5683057.8586,1,Accident avec blessés,2019/10/03 04:00:00+00,2019,355
-8005361.0978,5682954.9926,1,Accident avec blessés,2021/06/01 04:00:00+00,2021,356
-8004805.6017,5682961.3025,1,Accident avec blessés,2019/08/26 04:00:00+00,2019,357
-8004567.2396,5683003.1804,1,Accident avec blessés,2020/11/21 05:00:00+00,2020,358
-8014419.1405,5682831.0145,1,Accident avec blessés,2022/04/10 04:00:00+00,2022,359
-8014419.1405,5682831.0145,1,Accident avec blessés,2021/09/08 04:00:00+00,2021,360
-8014419.1405,5682831.0145,1,Accident avec blessés,2021/07/06 04:00:00+00,2021,361
-8014419.1405,5682831.0145,1,Accident avec blessés,2019/07/19 04:00:00+00,2019,362
-8010542.1975,5682881.1807,1,Accident avec blessés,2020/12/01 05:00:00+00,2020,363
-8003335.1304,5683090.2209,1,Accident avec blessés,2021/06/30 04:00:00+00,2021,364
-7996105.7563,5683186.0481,1,Accident avec blessés,2019/12/06 05:00:00+00,2019,365
-8004035.282,5683068.1043,1,Accident avec blessés,2020/01/15 05:00:00+00,2020,366
-8003692.8064,5683078.3781,1,Accident avec blessés,2021/08/12 04:00:00+00,2021,367
-8003692.8064,5683078.3781,1,Accident avec blessés,2020/11/13 05:00:00+00,2020,368
-8003424.2181,5683084.4836,1,Accident avec blessés,2022/04/23 04:00:00+00,2022,369
-8003424.2181,5683084.4836,1,Accident avec blessés,2021/11/22 05:00:00+00,2021,370
-8003424.2181,5683084.4836,1,Accident avec blessés,2019/12/24 05:00:00+00,2019,371
-8003424.2181,5683084.4836,1,Accident avec blessés,2019/08/06 04:00:00+00,2019,372
-8011488.5855,5682944.0037,1,Accident avec blessés,2020/06/23 04:00:00+00,2020,373
-8004513.2273,5683085.431,1,Accident avec blessés,2019/11/07 05:00:00+00,2019,374
-8004479.118,5683086.0288,1,Accident avec blessés,2021/04/03 04:00:00+00,2021,375
-8004479.118,5683086.0288,1,Accident avec blessés,2019/11/10 05:00:00+00,2019,376
-8011892.4037,5682991.9303,1,Accident avec blessés,2020/08/28 04:00:00+00,2020,377
-8002918.725,5683120.36949999,1,Accident avec blessés,2021/10/13 04:00:00+00,2021,378
-8015372.6643,5682909.3161,1,Accident avec blessés,2021/10/21 04:00:00+00,2021,379
-8004383.5123,5683063.9623,1,Accident avec blessés,2019/08/25 04:00:00+00,2019,380
-8003480.5691,5683082.8449,1,Accident avec blessés,2019/09/13 04:00:00+00,2019,381
-8002728.2133,5683134.0294,1,Accident avec blessés,2021/09/29 04:00:00+00,2021,382
-8007171.8379,5683091.2105,1,Accident avec blessés,2020/07/16 04:00:00+00,2020,383
-8006943.2996,5683110.9719,1,Accident avec blessés,2020/11/21 05:00:00+00,2020,384
-8005697.6508,5683196.1715,1,Accident avec blessés,2021/08/14 04:00:00+00,2021,385
-8005397.2042,5683068.4663,1,Accident avec blessés,2020/09/18 04:00:00+00,2020,386
-7998437.7588,5683262.03809999,1,Accident avec blessés,2022/05/20 04:00:00+00,2022,387
-7999307.9729,5683390.5417,1,Accident avec blessés,2021/06/24 04:00:00+00,2021,388
-8004213.2237,5683253.8567,1,Accident avec blessés,2021/09/20 04:00:00+00,2021,389
-8004213.451,5683260.3205,1,Accident avec blessés,2021/08/12 04:00:00+00,2021,390
-8009168.0881,5683253.0139,1,Accident avec blessés,2021/11/30 05:00:00+00,2021,391
-8008127.5382,5683239.5026,1,Accident avec blessés,2019/07/16 04:00:00+00,2019,392
-8004827.0356,5683308.1497,1,Accident avec blessés,2020/06/06 04:00:00+00,2020,393
-8003431.6962,5683352.5182,1,Accident avec blessés,2021/04/29 04:00:00+00,2021,394
-8004216.2638,5683340.2527,1,Accident avec blessés,2021/12/03 05:00:00+00,2021,395
-8000952.1211,5683475.4079,1,Accident avec blessés,2021/11/15 05:00:00+00,2021,396
-8011075.6342,5683366.0578,1,Accident avec blessés,2019/07/09 04:00:00+00,2019,397
-8002943.8581,5683423.7601,1,Accident avec blessés,2021/10/17 04:00:00+00,2021,398
-8005171.6666,5683416.3707,1,Accident avec blessés,2020/05/07 04:00:00+00,2020,399
-8005563.8288,5683384.2317,1,Accident avec blessés,2021/08/30 04:00:00+00,2021,400
-8004107.3064,5683451.9945,1,Accident avec blessés,2019/10/18 04:00:00+00,2019,401
-8002947.5071,5683469.1429,1,Accident avec blessés,2021/04/21 04:00:00+00,2021,402
-7999607.9932,5683584.713,1,Accident avec blessés,2021/06/05 04:00:00+00,2021,403
-8003437.8057,5683489.8457,1,Accident avec blessés,2019/07/08 04:00:00+00,2019,404
-8010109.9662,5683480.9659,1,Accident avec blessés,2022/05/28 04:00:00+00,2022,405
-8004044.8159,5683501.4502,1,Accident avec blessés,2019/10/18 04:00:00+00,2019,406
-8004046.9167,5683513.9383,1,Accident avec blessés,2021/11/11 05:00:00+00,2021,407
-8010554.5101,5683306.7053,1,Accident avec blessés,2022/06/27 04:00:00+00,2022,408
-8011513.3053,5683367.435,1,Accident avec blessés,2019/12/19 05:00:00+00,2019,409
-8009719.5581,5683372.8742,1,Accident avec blessés,2020/05/13 04:00:00+00,2020,410
-8009719.5581,5683372.8742,1,Accident avec blessés,2019/07/29 04:00:00+00,2019,411
-8003444.3916,5683593.367,1,Accident avec blessés,2021/11/26 05:00:00+00,2021,412
-8009199.8053,5683483.2233,1,Accident avec blessés,2022/01/08 05:00:00+00,2022,413
-8002241.1635,5683608.9097,1,Accident avec blessés,2021/06/19 04:00:00+00,2021,414
-8005948.3129,5683580.7837,1,Accident avec blessés,2022/06/30 04:00:00+00,2022,415
-8005948.3129,5683580.7837,1,Accident avec blessés,2021/05/31 04:00:00+00,2021,416
-8005948.3129,5683580.7837,1,Accident avec blessés,2019/10/21 04:00:00+00,2019,417
-8003919.72,5683671.9351,1,Accident avec blessés,2020/02/24 05:00:00+00,2020,418
-8003716.0633,5683677.3119,1,Accident avec blessés,2020/03/09 04:00:00+00,2020,419
-8009961.5512,5683587.365,1,Accident avec blessés,2019/12/11 05:00:00+00,2019,420
-8002450.3264,5683743.2805,1,Accident avec blessés,2020/10/03 04:00:00+00,2020,421
-8002503.0386,5683749.5009,1,Accident avec blessés,2021/07/16 04:00:00+00,2021,422
-8002503.0386,5683749.5009,1,Accident avec blessés,2020/12/09 05:00:00+00,2020,423
-8002503.0386,5683749.5009,1,Accident avec blessés,2019/07/05 04:00:00+00,2019,424
-8003582.4694,5683758.6702,1,Accident avec blessés,2019/07/20 04:00:00+00,2019,425
-8002824.4725,5683790.9047,1,Accident avec blessés,2021/06/24 04:00:00+00,2021,426
-8002824.4725,5683790.9047,1,Accident avec blessés,2019/11/05 05:00:00+00,2019,427
-8002824.4725,5683790.9047,1,Accident avec blessés,2019/07/31 04:00:00+00,2019,428
-8002634.3327,5683769.4853,1,Accident avec blessés,2020/01/06 05:00:00+00,2020,429
-8009982.9878,5683574.5338,1,Accident avec blessés,2021/08/25 04:00:00+00,2021,430
-8009982.9878,5683574.5338,1,Accident avec blessés,2020/02/05 05:00:00+00,2020,431
-8003152.089,5683794.8552,1,Accident avec blessés,2021/02/11 05:00:00+00,2021,432
-8024464.263,5683415.2968,1,Accident avec blessés,2021/06/22 04:00:00+00,2021,433
-8002062.3445,5683835.5734,1,Accident avec blessés,2019/12/06 05:00:00+00,2019,434
-8003552.142,5683776.6505,1,Accident avec blessés,2019/12/14 05:00:00+00,2019,435
-8003448.6584,5683840.075,1,Accident avec blessés,2021/10/22 04:00:00+00,2021,436
-8003448.6584,5683840.075,1,Accident avec blessés,2021/08/27 04:00:00+00,2021,437
-8003448.6584,5683840.075,1,Accident avec blessés,2021/02/12 05:00:00+00,2021,438
-8003448.6584,5683840.075,1,Accident avec blessés,2019/12/02 05:00:00+00,2019,439
-8002797.2262,5683865.9767,1,Accident avec blessés,2021/03/21 04:00:00+00,2021,440
-8001821.3332,5683932.2756,1,Accident avec blessés,2021/07/13 04:00:00+00,2021,441
-8002836.561,5683908.9103,1,Accident avec blessés,2021/04/10 04:00:00+00,2021,442
-8000417.036,5683985.0658,1,Accident avec blessés,2022/05/19 04:00:00+00,2022,443
-8005965.8892,5683878.6314,1,Accident avec blessés,2021/12/16 05:00:00+00,2021,444
-8002829.3484,5683947.1938,1,Accident avec blessés,2019/12/23 05:00:00+00,2019,445
-8014695.0396,5683783.5134,1,Accident avec blessés,2022/04/01 04:00:00+00,2022,446
-8009523.7362,5683829.24,1,Accident avec blessés,2019/09/13 04:00:00+00,2019,447
-8000127.9917,5684128.3698,1,Accident avec blessés,2022/04/13 04:00:00+00,2022,448
-8000127.9917,5684128.3698,1,Accident avec blessés,2021/03/19 04:00:00+00,2021,449
-8002391.2784,5683935.1568,1,Accident avec blessés,2020/10/13 04:00:00+00,2020,450
-8002847.144,5683986.4775,1,Accident avec blessés,2019/09/26 04:00:00+00,2019,451
-8005964.8712,5683931.3054,1,Accident avec blessés,2021/04/28 04:00:00+00,2021,452
-8003448.4978,5684020.8666,1,Accident avec blessés,2022/03/02 05:00:00+00,2022,453
-8003448.4978,5684020.8666,1,Accident avec blessés,2021/11/16 05:00:00+00,2021,454
-8005963.6553,5683994.2192,1,Accident avec blessés,2021/11/11 05:00:00+00,2021,455
-8005963.6553,5683994.2192,1,Accident avec blessés,2020/02/19 05:00:00+00,2020,456
-8014379.3928,5683844.2093,1,Accident avec blessés,2019/08/15 04:00:00+00,2019,457
-8008327.5451,5683962.0687,1,Accident avec blessés,2022/06/20 04:00:00+00,2022,458
-8020550.4156,5683737.0742,1,Accident avec blessés,2022/06/06 04:00:00+00,2022,459
-8020550.4156,5683737.0742,1,Accident avec blessés,2019/10/23 04:00:00+00,2019,460
-8020550.4156,5683737.0742,1,Accident avec blessés,2019/08/15 04:00:00+00,2019,461
-8003435.4764,5684055.8115,1,Accident avec blessés,2022/05/22 04:00:00+00,2022,462
-8003435.4764,5684055.8115,1,Accident avec blessés,2022/01/15 05:00:00+00,2022,463
-8003435.4764,5684055.8115,1,Accident avec blessés,2021/10/23 04:00:00+00,2021,464
-8003435.4764,5684055.8115,1,Accident avec blessés,2021/10/22 04:00:00+00,2021,465
-8003435.4764,5684055.8115,1,Accident avec blessés,2021/10/18 04:00:00+00,2021,466
-8003435.4764,5684055.8115,1,Accident avec blessés,2021/05/22 04:00:00+00,2021,467
-8003435.4764,5684055.8115,1,Accident avec blessés,2020/11/07 05:00:00+00,2020,468
-8003435.4764,5684055.8115,1,Accident avec blessés,2020/09/29 04:00:00+00,2020,469
-8003435.4764,5684055.8115,1,Accident avec blessés,2019/07/30 04:00:00+00,2019,470
-8001427.8697,5684090.6649,1,Accident avec blessés,2021/06/02 04:00:00+00,2021,471
-8001427.8697,5684090.6649,1,Accident avec blessés,2019/12/13 05:00:00+00,2019,472
-8001427.8697,5684090.6649,1,Accident avec blessés,2019/09/25 04:00:00+00,2019,473
-8001427.8697,5684090.6649,1,Accident avec blessés,2019/08/27 04:00:00+00,2019,474
-8000979.2969,5684106.6913,1,Accident avec blessés,2022/06/10 04:00:00+00,2022,475
-8000979.2969,5684106.6913,1,Accident avec blessés,2020/07/31 04:00:00+00,2020,476
-8015981.0642,5683913.5439,1,Accident avec blessés,2020/02/13 05:00:00+00,2020,477
-8000257.3326,5684125.0976,1,Accident avec blessés,2021/09/08 04:00:00+00,2021,478
-8017427.115,5683819.3259,1,Accident avec blessés,2020/05/27 04:00:00+00,2020,479
-8016654.9308,5683837.9986,1,Accident avec blessés,2019/09/04 04:00:00+00,2019,480
-8003633.4971,5684118.7915,1,Accident avec blessés,2022/05/10 04:00:00+00,2022,481
-8016164.331,5683898.8773,1,Accident avec blessés,2022/05/17 04:00:00+00,2022,482
-8002454.9034,5684091.1469,1,Accident avec blessés,2019/09/23 04:00:00+00,2019,483
-8011805.7591,5684036.6731,1,Accident avec blessés,2022/03/30 04:00:00+00,2022,484
-8002934.3378,5684108.6428,1,Accident avec blessés,2021/06/24 04:00:00+00,2021,485
-8011698.8678,5683949.0901,1,Accident avec blessés,2020/06/29 04:00:00+00,2020,486
-8013586.4753,5683984.5338,1,Accident avec blessés,2020/10/16 04:00:00+00,2020,487
-8018458.2286,5683833.6873,1,Accident avec blessés,2021/06/03 04:00:00+00,2021,488
-8018458.2286,5683833.6873,1,Accident avec blessés,2021/01/22 05:00:00+00,2021,489
-8010221.1351,5683987.0025,1,Accident avec blessés,2021/12/03 05:00:00+00,2021,490
-8013402.9246,5683993.9646,1,Accident avec blessés,2021/08/27 04:00:00+00,2021,491
-8002851.0158,5684141.4725,1,Accident avec blessés,2020/08/04 04:00:00+00,2020,492
-8015650.6222,5683923.7636,1,Accident avec blessés,2021/04/26 04:00:00+00,2021,493
-8015386.1791,5683929.4062,1,Accident avec blessés,2022/06/14 04:00:00+00,2022,494
-8009029.5034,5684083.4458,1,Accident avec blessés,2020/02/08 05:00:00+00,2020,495
-8014546.8013,5683953.7463,1,Accident avec blessés,2021/03/22 04:00:00+00,2021,496
-8014535.0269,5683955.0532,1,Accident avec blessés,2022/06/04 04:00:00+00,2022,497
-8014379.6993,5683959.7448,1,Accident avec blessés,2021/06/29 04:00:00+00,2021,498
-8014379.6993,5683959.7448,1,Accident avec blessés,2020/01/17 05:00:00+00,2020,499
-8009184.1544,5684017.663,1,Accident avec blessés,2021/01/23 05:00:00+00,2021,500
-8009278.4957,5683965.1734,1,Accident avec blessés,2022/04/09 04:00:00+00,2022,501
-8012642.2032,5684011.933,1,Accident avec blessés,2020/02/09 05:00:00+00,2020,502
-8008902.2073,5684154.2564,1,Accident avec blessés,2020/07/16 04:00:00+00,2020,503
-8014122.4682,5683968.4597,1,Accident avec blessés,2021/07/07 04:00:00+00,2021,504
-8020132.4533,5683896.2922,1,Accident avec blessés,2020/01/07 05:00:00+00,2020,505
-8002625.0387,5684229.5561,1,Accident avec blessés,2019/07/13 04:00:00+00,2019,506
-8013617.8786,5683983.593,1,Accident avec blessés,2019/12/09 05:00:00+00,2019,507
-8015561.6453,5684081.7416,1,Accident avec blessés,2019/08/27 04:00:00+00,2019,508
-8014137.8227,5683967.9988,1,Accident avec blessés,2021/06/16 04:00:00+00,2021,509
-8014137.8227,5683967.9988,1,Accident avec blessés,2020/10/17 04:00:00+00,2020,510
-8014137.8227,5683967.9988,1,Accident avec blessés,2020/06/11 04:00:00+00,2020,511
-8002516.204,5684268.4662,1,Accident avec blessés,2019/12/25 05:00:00+00,2019,512
-8002516.204,5684268.4662,1,Accident avec blessés,2019/12/17 05:00:00+00,2019,513
-8002516.204,5684268.4662,1,Accident avec blessés,2019/09/28 04:00:00+00,2019,514
-8019002.8433,5684010.4726,1,Accident avec blessés,2022/05/14 04:00:00+00,2022,515
-8005960.4585,5684216.8173,1,Accident avec blessés,2021/09/09 04:00:00+00,2021,516
-8014332.9607,5683963.1979,1,Accident avec blessés,2019/07/31 04:00:00+00,2019,517
-8009039.8779,5684097.66,1,Accident avec blessés,2021/08/25 04:00:00+00,2021,518
-8019500.6408,5684002.2458,1,Accident avec blessés,2019/08/11 04:00:00+00,2019,519
-8003314.0763,5684349.7278,1,Accident avec blessés,2021/12/07 05:00:00+00,2021,520
-8003428.567,5684322.5968,1,Accident avec blessés,2022/04/11 04:00:00+00,2022,521
-8003428.567,5684322.5968,1,Accident avec blessés,2020/12/30 05:00:00+00,2020,522
-8003428.567,5684322.5968,1,Accident avec blessés,2020/08/06 04:00:00+00,2020,523
-8003428.567,5684322.5968,1,Accident avec blessés,2019/11/01 04:00:00+00,2019,524
-8003428.567,5684322.5968,1,Accident avec blessés,2019/09/28 04:00:00+00,2019,525
-8003042.0038,5684317.90030001,1,Accident avec blessés,2019/10/04 04:00:00+00,2019,526
-8008883.0866,5684184.1909,1,Accident avec blessés,2022/05/17 04:00:00+00,2022,527
-8008883.0866,5684184.1909,1,Accident avec blessés,2021/10/25 04:00:00+00,2021,528
-8008883.0866,5684184.1909,1,Accident avec blessés,2021/08/27 04:00:00+00,2021,529
-8008596.9892,5684321.3587,1,Accident avec blessés,2020/09/30 04:00:00+00,2020,530
-8008596.9892,5684321.3587,1,Accident avec blessés,2019/09/06 04:00:00+00,2019,531
-8003066.7418,5684365.9797,1,Accident avec blessés,2019/08/26 04:00:00+00,2019,532
-8008714.4626,5684277.9158,1,Accident avec blessés,2019/08/23 04:00:00+00,2019,533
-8008359.1069,5684313.1228,1,Accident avec blessés,2021/04/28 04:00:00+00,2021,534
-8008359.1069,5684313.1228,1,Accident avec blessés,2019/10/10 04:00:00+00,2019,535
-8008758.4836,5684252.6354,1,Accident avec blessés,2022/05/07 04:00:00+00,2022,536
-8008758.4836,5684252.6354,1,Accident avec blessés,2021/06/25 04:00:00+00,2021,537
-8005951.2521,5684351.0698,1,Accident avec blessés,2022/05/19 04:00:00+00,2022,538
