REF_DATE;GEO;DGUID;Custodial and community admissions;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2017/2018;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;486;;;;0
2017/2018;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;173;;;;0
2017/2018;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2017/2018;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;45380;;;;0
2017/2018;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;12682;;;;0
2017/2018;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;29140;;;;0
2017/2018;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3558;;;;0
2017/2018;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;26528;;;;0
2017/2018;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;12210;;;;0
2017/2018;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;10388;;;;0
2017/2018;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;1822;;;;0
2017/2018;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;14318;;;;0
2017/2018;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2017/2018;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;69190;;;;0
2017/2018;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;20729;;;;0
2017/2018;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;43646;;;;0
2017/2018;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;4815;;;;0
2017/2018;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;30852;;;;0
2017/2018;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;30358;;;;0
2017/2018;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;26896;;;;0
2017/2018;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;3462;;;;0
2017/2018;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;494;;;;0
2017/2018;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2017/2018;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;29791;;;;0
2017/2018;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;7333;;;;0
2017/2018;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;14781;;;;0
2017/2018;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;7677;;;;0
2017/2018;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;10017;;;;0
2017/2018;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;8676;;;;0
2017/2018;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;7987;;;;0
2017/2018;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;689;;;;0
2017/2018;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;1341;;;;0
2017/2018;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2017/2018;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;13304;;;;0
2017/2018;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;4660;;;;0
2017/2018;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;8374;;;;0
2017/2018;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;270;;;;0
2017/2018;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;10582;;;;0
2017/2018;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;6686;;;;0
2017/2018;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;5115;;;;0
2017/2018;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1571;;;;0
2017/2018;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;3896;;;;0
2017/2018;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2017/2018;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;44105;;;;0
2017/2018;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;18419;;;;0
2017/2018;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;23812;;;;0
2017/2018;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;1874;;;;0
2017/2018;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;31269;;;;0
2017/2018;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;9596;;;;0
2017/2018;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;8595;;;;0
2017/2018;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;1001;;;;0
2017/2018;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;21673;;;;0
2017/2018;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2017/2018;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;25976;;;;0
2017/2018;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;10534;;;;0
2017/2018;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;14089;;;;0
2017/2018;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;1353;;;;0
2017/2018;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;29141;;;;0
2017/2018;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;10554;;;;0
2017/2018;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;8656;;;;0
2017/2018;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;1898;;;;0
2017/2018;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;18587;;;;0
2017/2018;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2017/2018;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;476;;;;0
2017/2018;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;162;;;;0
2017/2018;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;308;;;;0
2017/2018;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;6;;;;0
2017/2018;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;1049;;;;0
2017/2018;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;348;;;;0
2017/2018;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;271;;;;0
2017/2018;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;77;;;;0
2017/2018;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;701;;;;0
2017/2018;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2017/2018;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;1073;;;;0
2017/2018;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;356;;;;0
2017/2018;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;717;;;;0
2017/2018;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;0;;;;0
2017/2018;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;596;;;;0
2017/2018;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;393;;;;0
2017/2018;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;339;;;;0
2017/2018;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;54;;;;0
2017/2018;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;203;;;;0
2017/2018;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;0;;;;0
2017/2018;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;982;;;;0
2017/2018;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;415;;;;0
2017/2018;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;567;;;;0
2017/2018;Nunavut;2016A000262;Other custodial statuses;Number;223;units;0;v1234840182;15.4;;..;;;0
2017/2018;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;900;;;;0
2017/2018;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;185;;;;0
2017/2018;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;135;;;;0
2017/2018;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;50;;;;0
2017/2018;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;714;;;;0
2017/2018;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;1;;;;0
2018/2019;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;226048;;;;0
2018/2019;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;72312;;;;0
2018/2019;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;133267;;;;0
2018/2019;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;20469;;;;0
2018/2019;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;142773;;;;0
2018/2019;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;81367;;;;0
2018/2019;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;70107;;;;0
2018/2019;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;11260;;;;0
2018/2019;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;61403;;;;0
2018/2019;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;3;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1776;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;801;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;838;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;137;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;1491;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;1491;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1147;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;344;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2018/2019;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2018/2019;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;769;;;;0
2018/2019;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;482;;;;0
2018/2019;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;284;;;;0
2018/2019;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;3;;;;0
2018/2019;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;1034;;;;0
2018/2019;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;855;;;;0
2018/2019;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;835;;;;0
2018/2019;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;20;;;;0
2018/2019;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;179;;;;0
2018/2019;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;0;;;;0
2018/2019;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;4695;;;;0
2018/2019;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;1153;;;;0
2018/2019;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;3276;;;;0
2018/2019;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;266;;;;0
2018/2019;Nova Scotia;2016A000212;Total community admissions;Number;223;units;0;v80747856;4.5;2839;;;;0
2018/2019;Nova Scotia;2016A000212;Probation and conditional sentences;Number;223;units;0;v80747857;4.6;2839;;;;0
2018/2019;Nova Scotia;2016A000212;Probation;Number;223;units;0;v80747858;4.7;2368;;;;0
2018/2019;Nova Scotia;2016A000212;Conditional sentence;Number;223;units;0;v80747859;4.8;471;;;;0
2018/2019;Nova Scotia;2016A000212;Other community programs;Number;223;units;0;v80747860;4.9;0;;;;0
2018/2019;Nova Scotia;2016A000212;Unknown community admissions;Number;223;units;0;v80747861;4.10;0;;;;0
2018/2019;New Brunswick;2016A000213;Total custodial admissions;Number;223;units;0;v80747863;5.1;5748;;;;0
2018/2019;New Brunswick;2016A000213;Sentenced;Number;223;units;0;v80747864;5.2;2492;;;;0
2018/2019;New Brunswick;2016A000213;Remand;Number;223;units;0;v80747865;5.3;2557;;;;0
2018/2019;New Brunswick;2016A000213;Other custodial statuses;Number;223;units;0;v80747866;5.4;699;;;;0
2018/2019;New Brunswick;2016A000213;Total community admissions;Number;223;units;0;v80747867;5.5;2277;;;;0
2018/2019;New Brunswick;2016A000213;Probation and conditional sentences;Number;223;units;0;v80747868;5.6;2113;;;;0
2018/2019;New Brunswick;2016A000213;Probation;Number;223;units;0;v80747869;5.7;1625;;;;0
2018/2019;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;488;;;;0
2018/2019;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;164;;;;0
2018/2019;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2018/2019;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;43094;;;;0
2018/2019;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;11933;;;;0
2018/2019;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;27800;;;;0
2018/2019;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3361;;;;0
2018/2019;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;24632;;;;0
2018/2019;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;11347;;;;0
2018/2019;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;9744;;;;0
2018/2019;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;1603;;;;0
2018/2019;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;13285;;;;0
2018/2019;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2018/2019;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;64818;;;;0
2018/2019;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;18905;;;;0
2018/2019;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;41131;;;;0
2018/2019;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;4782;;;;0
2018/2019;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;29350;;;;0
2018/2019;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;28605;;;;0
2018/2019;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;25118;;;;0
2018/2019;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;3487;;;;0
2018/2019;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;745;;;;0
2018/2019;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2018/2019;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;28141;;;;0
2018/2019;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;6605;;;;0
2018/2019;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;13925;;;;0
2018/2019;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;7611;;;;0
2018/2019;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;9183;;;;0
2018/2019;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;7992;;;;0
2018/2019;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;7354;;;;0
2018/2019;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;638;;;;0
2018/2019;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;1191;;;;0
2018/2019;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2018/2019;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;13160;;;;0
2018/2019;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;4557;;;;0
2018/2019;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;8369;;;;0
2018/2019;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;234;;;;0
2018/2019;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;10279;;;;0
2018/2019;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;6151;;;;0
2018/2019;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;4686;;;;0
2018/2019;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1465;;;;0
2018/2019;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;4128;;;;0
2018/2019;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2018/2019;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;37485;;;;0
2018/2019;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;15208;;;;0
2018/2019;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;20273;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;2004;;;;0
2018/2019;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;31805;;;;0
2018/2019;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;9328;;;;0
2018/2019;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;8402;;;;0
2018/2019;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;926;;;;0
2018/2019;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;22477;;;;0
2018/2019;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2018/2019;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;23432;;;;0
2018/2019;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;9144;;;;0
2018/2019;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;12934;;;;0
2018/2019;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;1354;;;;0
2018/2019;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;27220;;;;0
2018/2019;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;9716;;;;0
2018/2019;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;8066;;;;0
2018/2019;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;1650;;;;0
2018/2019;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;17504;;;;0
2018/2019;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2018/2019;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;424;;;;0
2018/2019;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;127;;;;0
2018/2019;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;297;;;;0
2018/2019;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;0;;;;0
2018/2019;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;973;;;;0
2018/2019;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;316;;;;0
2018/2019;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;237;;;;0
2018/2019;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;79;;;;0
2018/2019;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;657;;;;0
2018/2019;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2018/2019;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;1031;;;;0
2018/2019;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;361;;;;0
2018/2019;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;670;;;;0
2018/2019;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;0;;;;0
2018/2019;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;677;;;;0
2018/2019;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;371;;;;0
2018/2019;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;327;;;;0
2018/2019;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;44;;;;0
2018/2019;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;306;;;;0
2018/2019;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;0;;;;0
2018/2019;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;1475;;;;0
2018/2019;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;544;;;;0
2018/2019;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;913;;;;0
2018/2019;Nunavut;2016A000262;Other custodial statuses;Number;223;units;0;v1234840182;15.4;18;;;;0
2018/2019;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;1013;;;;0
2018/2019;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;243;;;;0
2018/2019;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;198;;;;0
2018/2019;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;45;;;;0
2018/2019;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;767;;;;0
2018/2019;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;3;;;;0
2019/2020;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;227124;;;;0
2019/2020;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;64948;;;;0
2019/2020;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;127382;;;;0
2019/2020;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;34794;;;;0
2019/2020;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;133258;;;;0
2019/2020;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;78579;;;;0
2019/2020;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;67573;;;;0
2019/2020;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;11006;;;;0
2019/2020;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;54677;;;;0
2019/2020;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;2;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1673;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;652;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;922;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;99;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;1360;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;1360;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1068;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;292;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2019/2020;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2019/2020;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;786;;;;0
2019/2020;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;517;;;;0
2019/2020;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;263;;;;0
2019/2020;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;6;;;;0
2019/2020;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;1027;;;;0
2019/2020;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;867;;;;0
2019/2020;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;839;;;;0
2019/2020;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;28;;;;0
2019/2020;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;160;;;;0
2019/2020;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;0;;;;0
2019/2020;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;4331;;;;0
2019/2020;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;1017;;;;0
2019/2020;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;3044;;;;0
2019/2020;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;270;;;;0
